,station_id,stationname,date,daytype,rides,STOP_ID,DIRECTION_ID,STOP_NAME,STATION_NAME,STATION_DESCRIPTIVE_NAME,Location,zip_codes,has_market,month,spring,latitude,longitude,top_stations
754329,41400,Roosevelt,2012-04-07,A,8603,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,4,True,41.867405, -87.62659,True
754330,41400,Roosevelt,2012-04-08,U,6057,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,4,True,41.867405, -87.62659,True
754336,41400,Roosevelt,2012-04-14,A,9715,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,4,True,41.867405, -87.62659,True
754337,41400,Roosevelt,2012-04-15,U,6792,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,4,True,41.867405, -87.62659,True
754343,41400,Roosevelt,2012-04-21,A,9553,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,4,True,41.867405, -87.62659,True
754344,41400,Roosevelt,2012-04-22,U,7303,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,4,True,41.867405, -87.62659,True
754350,41400,Roosevelt,2012-04-28,A,8730,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,4,True,41.867405, -87.62659,True
754351,41400,Roosevelt,2012-04-29,U,6778,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,4,True,41.867405, -87.62659,True
754357,41400,Roosevelt,2012-05-05,A,9908,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,5,True,41.867405, -87.62659,True
754358,41400,Roosevelt,2012-05-06,U,7063,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,5,True,41.867405, -87.62659,True
754364,41400,Roosevelt,2012-05-12,A,8906,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,5,True,41.867405, -87.62659,True
754365,41400,Roosevelt,2012-05-13,U,6737,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,5,True,41.867405, -87.62659,True
754371,41400,Roosevelt,2012-05-19,A,8553,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,5,True,41.867405, -87.62659,True
754372,41400,Roosevelt,2012-05-20,U,7991,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,5,True,41.867405, -87.62659,True
754378,41400,Roosevelt,2012-05-26,A,9707,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,5,True,41.867405, -87.62659,True
754379,41400,Roosevelt,2012-05-27,U,8366,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,5,True,41.867405, -87.62659,True
754380,41400,Roosevelt,2012-05-28,U,7196,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,5,True,41.867405, -87.62659,True
754658,41400,Roosevelt,2013-03-02,A,8081,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,3,True,41.867405, -87.62659,True
754659,41400,Roosevelt,2013-03-03,U,6183,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,3,True,41.867405, -87.62659,True
754665,41400,Roosevelt,2013-03-09,A,8300,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,3,True,41.867405, -87.62659,True
754666,41400,Roosevelt,2013-03-10,U,6100,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,3,True,41.867405, -87.62659,True
754672,41400,Roosevelt,2013-03-16,A,10458,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,3,True,41.867405, -87.62659,True
754673,41400,Roosevelt,2013-03-17,U,6608,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,3,True,41.867405, -87.62659,True
754679,41400,Roosevelt,2013-03-23,A,7939,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,3,True,41.867405, -87.62659,True
754680,41400,Roosevelt,2013-03-24,U,6169,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,3,True,41.867405, -87.62659,True
754686,41400,Roosevelt,2013-03-30,A,7875,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,3,True,41.867405, -87.62659,True
754687,41400,Roosevelt,2013-03-31,U,5370,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,3,True,41.867405, -87.62659,True
754693,41400,Roosevelt,2013-04-06,A,9916,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,4,True,41.867405, -87.62659,True
754694,41400,Roosevelt,2013-04-07,U,8833,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,4,True,41.867405, -87.62659,True
754700,41400,Roosevelt,2013-04-13,A,8845,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,4,True,41.867405, -87.62659,True
754701,41400,Roosevelt,2013-04-14,U,6350,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,4,True,41.867405, -87.62659,True
754707,41400,Roosevelt,2013-04-20,A,8420,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,4,True,41.867405, -87.62659,True
754708,41400,Roosevelt,2013-04-21,U,6305,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,4,True,41.867405, -87.62659,True
754714,41400,Roosevelt,2013-04-27,A,9350,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,4,True,41.867405, -87.62659,True
754715,41400,Roosevelt,2013-04-28,U,6853,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,4,True,41.867405, -87.62659,True
754721,41400,Roosevelt,2013-05-04,A,8901,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,5,True,41.867405, -87.62659,True
754722,41400,Roosevelt,2013-05-05,U,6879,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,5,True,41.867405, -87.62659,True
754728,41400,Roosevelt,2013-05-11,A,9121,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,5,True,41.867405, -87.62659,True
754729,41400,Roosevelt,2013-05-12,U,6267,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,5,True,41.867405, -87.62659,True
754735,41400,Roosevelt,2013-05-18,A,9155,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,5,True,41.867405, -87.62659,True
754736,41400,Roosevelt,2013-05-19,U,8434,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,5,True,41.867405, -87.62659,True
754742,41400,Roosevelt,2013-05-25,A,9225,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,5,True,41.867405, -87.62659,True
754743,41400,Roosevelt,2013-05-26,U,8005,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,5,True,41.867405, -87.62659,True
754744,41400,Roosevelt,2013-05-27,U,6681,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,5,True,41.867405, -87.62659,True
755022,41400,Roosevelt,2014-03-01,A,14020,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,3,True,41.867405, -87.62659,True
755023,41400,Roosevelt,2014-03-02,U,6608,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,3,True,41.867405, -87.62659,True
755029,41400,Roosevelt,2014-03-08,A,8622,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,3,True,41.867405, -87.62659,True
755030,41400,Roosevelt,2014-03-09,U,6596,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,3,True,41.867405, -87.62659,True
755036,41400,Roosevelt,2014-03-15,A,12074,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,3,True,41.867405, -87.62659,True
755037,41400,Roosevelt,2014-03-16,U,7026,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,3,True,41.867405, -87.62659,True
755043,41400,Roosevelt,2014-03-22,A,8630,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,3,True,41.867405, -87.62659,True
755044,41400,Roosevelt,2014-03-23,U,6439,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,3,True,41.867405, -87.62659,True
755050,41400,Roosevelt,2014-03-29,A,9514,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,3,True,41.867405, -87.62659,True
755051,41400,Roosevelt,2014-03-30,U,9015,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,3,True,41.867405, -87.62659,True
755057,41400,Roosevelt,2014-04-05,A,10016,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,4,True,41.867405, -87.62659,True
755058,41400,Roosevelt,2014-04-06,U,7346,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,4,True,41.867405, -87.62659,True
755064,41400,Roosevelt,2014-04-12,A,9708,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,4,True,41.867405, -87.62659,True
755065,41400,Roosevelt,2014-04-13,U,6426,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,4,True,41.867405, -87.62659,True
755071,41400,Roosevelt,2014-04-19,A,14062,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,4,True,41.867405, -87.62659,True
755072,41400,Roosevelt,2014-04-20,U,9906,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,4,True,41.867405, -87.62659,True
755078,41400,Roosevelt,2014-04-26,A,10027,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,4,True,41.867405, -87.62659,True
755079,41400,Roosevelt,2014-04-27,U,6854,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,4,True,41.867405, -87.62659,True
755085,41400,Roosevelt,2014-05-03,A,16876,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,5,True,41.867405, -87.62659,True
755086,41400,Roosevelt,2014-05-04,U,11457,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,5,True,41.867405, -87.62659,True
755092,41400,Roosevelt,2014-05-10,A,10142,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,5,True,41.867405, -87.62659,True
755093,41400,Roosevelt,2014-05-11,U,6821,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,5,True,41.867405, -87.62659,True
755099,41400,Roosevelt,2014-05-17,A,16640,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,5,True,41.867405, -87.62659,True
755100,41400,Roosevelt,2014-05-18,U,11856,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,5,True,41.867405, -87.62659,True
755106,41400,Roosevelt,2014-05-24,A,14967,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,5,True,41.867405, -87.62659,True
755107,41400,Roosevelt,2014-05-25,U,11481,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,5,True,41.867405, -87.62659,True
755108,41400,Roosevelt,2014-05-26,U,9542,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,5,True,41.867405, -87.62659,True
755113,41400,Roosevelt,2014-05-31,A,10446,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,5,True,41.867405, -87.62659,True
755387,41400,Roosevelt,2015-03-01,U,5587,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,3,True,41.867405, -87.62659,True
755393,41400,Roosevelt,2015-03-07,A,7860,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,3,True,41.867405, -87.62659,True
755394,41400,Roosevelt,2015-03-08,U,5913,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,3,True,41.867405, -87.62659,True
755400,41400,Roosevelt,2015-03-14,A,10977,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,3,True,41.867405, -87.62659,True
755401,41400,Roosevelt,2015-03-15,U,6742,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,3,True,41.867405, -87.62659,True
755407,41400,Roosevelt,2015-03-21,A,8475,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,3,True,41.867405, -87.62659,True
755408,41400,Roosevelt,2015-03-22,U,5985,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,3,True,41.867405, -87.62659,True
755414,41400,Roosevelt,2015-03-28,A,8840,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,3,True,41.867405, -87.62659,True
755415,41400,Roosevelt,2015-03-29,U,7794,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,3,True,41.867405, -87.62659,True
755421,41400,Roosevelt,2015-04-04,A,8941,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,4,True,41.867405, -87.62659,True
755422,41400,Roosevelt,2015-04-05,U,6265,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,4,True,41.867405, -87.62659,True
755428,41400,Roosevelt,2015-04-11,A,8964,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,4,True,41.867405, -87.62659,True
755429,41400,Roosevelt,2015-04-12,U,6499,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,4,True,41.867405, -87.62659,True
755435,41400,Roosevelt,2015-04-18,A,9169,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,4,True,41.867405, -87.62659,True
755436,41400,Roosevelt,2015-04-19,U,6549,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,4,True,41.867405, -87.62659,True
755442,41400,Roosevelt,2015-04-25,A,8518,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,4,True,41.867405, -87.62659,True
755443,41400,Roosevelt,2015-04-26,U,7131,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,4,True,41.867405, -87.62659,True
755449,41400,Roosevelt,2015-05-02,A,10534,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,5,True,41.867405, -87.62659,True
755450,41400,Roosevelt,2015-05-03,U,7564,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,5,True,41.867405, -87.62659,True
755456,41400,Roosevelt,2015-05-09,A,9709,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,5,True,41.867405, -87.62659,True
755457,41400,Roosevelt,2015-05-10,U,6153,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,5,True,41.867405, -87.62659,True
755463,41400,Roosevelt,2015-05-16,A,8941,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,5,True,41.867405, -87.62659,True
755464,41400,Roosevelt,2015-05-17,U,6754,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,5,True,41.867405, -87.62659,True
755470,41400,Roosevelt,2015-05-23,A,9663,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,5,True,41.867405, -87.62659,True
755471,41400,Roosevelt,2015-05-24,U,7433,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,5,True,41.867405, -87.62659,True
755472,41400,Roosevelt,2015-05-25,U,6483,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,5,True,41.867405, -87.62659,True
755477,41400,Roosevelt,2015-05-30,A,8062,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,5,True,41.867405, -87.62659,True
755478,41400,Roosevelt,2015-05-31,U,6386,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,5,True,41.867405, -87.62659,True
755757,41400,Roosevelt,2016-03-05,A,8131,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,3,True,41.867405, -87.62659,True
755758,41400,Roosevelt,2016-03-06,U,6321,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,3,True,41.867405, -87.62659,True
755764,41400,Roosevelt,2016-03-12,A,10523,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,3,True,41.867405, -87.62659,True
755765,41400,Roosevelt,2016-03-13,U,5973,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,3,True,41.867405, -87.62659,True
755771,41400,Roosevelt,2016-03-19,A,8822,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,3,True,41.867405, -87.62659,True
755772,41400,Roosevelt,2016-03-20,U,6435,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,3,True,41.867405, -87.62659,True
755778,41400,Roosevelt,2016-03-26,A,8662,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,3,True,41.867405, -87.62659,True
755779,41400,Roosevelt,2016-03-27,U,5626,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,3,True,41.867405, -87.62659,True
755785,41400,Roosevelt,2016-04-02,A,8921,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,4,True,41.867405, -87.62659,True
755786,41400,Roosevelt,2016-04-03,U,8536,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,4,True,41.867405, -87.62659,True
755792,41400,Roosevelt,2016-04-09,A,8605,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,4,True,41.867405, -87.62659,True
755793,41400,Roosevelt,2016-04-10,U,5964,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,4,True,41.867405, -87.62659,True
755799,41400,Roosevelt,2016-04-16,A,10566,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,4,True,41.867405, -87.62659,True
755800,41400,Roosevelt,2016-04-17,U,7162,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,4,True,41.867405, -87.62659,True
755806,41400,Roosevelt,2016-04-23,A,8367,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,4,True,41.867405, -87.62659,True
755807,41400,Roosevelt,2016-04-24,U,6938,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,4,True,41.867405, -87.62659,True
755813,41400,Roosevelt,2016-04-30,A,8394,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,4,True,41.867405, -87.62659,True
755814,41400,Roosevelt,2016-05-01,U,6292,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,5,True,41.867405, -87.62659,True
755820,41400,Roosevelt,2016-05-07,A,10306,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,5,True,41.867405, -87.62659,True
755821,41400,Roosevelt,2016-05-08,U,6921,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,5,True,41.867405, -87.62659,True
755827,41400,Roosevelt,2016-05-14,A,8737,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,5,True,41.867405, -87.62659,True
755828,41400,Roosevelt,2016-05-15,U,6664,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,5,True,41.867405, -87.62659,True
755834,41400,Roosevelt,2016-05-21,A,8479,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,5,True,41.867405, -87.62659,True
755835,41400,Roosevelt,2016-05-22,U,6668,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,5,True,41.867405, -87.62659,True
755841,41400,Roosevelt,2016-05-28,A,15468,30080,N,Roosevelt (Loop-Harlem-bound),Roosevelt,"Roosevelt (Red, Orange & Green Lines)","41.867405, -87.62659",60605,True,5,True,41.867405, -87.62659,True
